105,6.676,7.482,8.369,9.341,10.314,5.943,5.278,4.677,4.076
106,6.696,7.504,8.392,9.367,10.341,5.962,5.296,4.694,4.092
107,6.717,7.526,8.416,9.392,10.368,5.981,5.314,4.711,4.107
108,6.737,7.548,8.44,9.418,10.395,6,5.332,4.727,4.122
109,6.757,7.57,8.463,9.443,10.422,6.019,5.349,4.743,4.137
110,6.777,7.591,8.486,9.467,10.449,6.037,5.367,4.759,4.152
111,6.797,7.613,8.509,9.492,10.475,6.056,5.384,4.775,4.167
112,6.817,7.634,8.532,9.516,10.501,6.074,5.401,4.791,4.182
113,6.836,7.655,8.555,9.541,10.528,6.093,5.418,4.807,4.197
114,6.856,7.676,8.577,9.565,10.553,6.111,5.435,4.823,4.211
115,6.875,7.697,8.6,9.59,10.58,6.129,5.452,4.838,4.225
116,6.894,7.717,8.622,9.613,10.605,6.147,5.468,4.854,4.24
117,6.914,7.738,8.644,9.637,10.63,6.164,5.485,4.869,4.254
118,6.932,7.758,8.666,9.661,10.656,6.182,5.501,4.884,4.268
119,6.951,7.779,8.688,9.684,10.681,6.199,5.517,4.9,4.282
120,6.97,7.799,8.709,9.707,10.706,6.217,5.533,4.915,4.296
121,6.988,7.819,8.731,9.731,10.731,6.234,5.549,4.929,4.31
122,7.007,7.838,8.752,9.754,10.756,6.251,5.565,4.944,4.323
123,7.025,7.858,8.773,9.777,10.78,6.268,5.581,4.959,4.337
124,7.043,7.878,8.794,9.8,10.805,6.285,5.597,4.974,4.35
125,7.062,7.897,8.815,9.822,10.829,6.302,5.613,4.988,4.364
126,7.079,7.917,8.836,9.845,10.854,6.318,5.628,5.002,4.377
127,7.097,7.936,8.857,9.867,10.878,6.335,5.643,5.017,4.39
128,7.115,7.955,8.878,9.889,10.901,6.351,5.658,5.031,4.403
129,7.132,7.974,8.898,9.912,10.925,6.368,5.674,5.045,4.416
130,7.15,7.993,8.919,9.934,10.949,6.384,5.689,5.059,4.429
131,7.167,8.012,8.939,9.956,10.973,6.4,5.704,5.073,4.442
132,7.185,8.03,8.959,9.978,10.996,6.416,5.718,5.086,4.454
133,7.202,8.049,8.979,9.999,11.02,6.432,5.733,5.1,4.467
134,7.219,8.067,8.999,10.021,11.043,6.448,5.748,5.113,4.479
135,7.236,8.085,9.019,10.042,11.066,6.463,5.762,5.127,4.492
136,7.252,8.104,9.038,10.064,11.089,6.479,5.777,5.14,4.504
137,7.269,8.122,9.058,10.085,11.112,6.494,5.791,5.154,4.516
138,7.286,8.14,9.077,10.106,11.134,6.51,5.805,5.167,4.528
139,7.302,8.158,9.097,10.127,11.157,6.525,5.819,5.18,4.54
140,7.319,8.175,9.116,10.148,11.18,6.54,5.833,5.193,4.552
141,7.335,8.193,9.135,10.168,11.202,6.555,5.847,5.206,4.564
142,7.351,8.21,9.154,10.189,11.224,6.57,5.861,5.219,4.576
143,7.367,8.228,9.173,10.21,11.247,6.585,5.875,5.231,4.588
144,7.383,8.245,9.192,10.23,11.269,6.6,5.888,5.244,4.599
145,7.399,8.262,9.211,10.251,11.291,6.614,5.902,5.256,4.611
146,7.415,8.28,9.229,10.271,11.313,6.629,5.915,5.269,4.622
147,7.431,8.297,9.248,10.291,11.335,6.643,5.929,5.281,4.633
148,7.446,8.314,9.266,10.311,11.356,6.658,5.942,5.294,4.645
149,7.462,8.33,9.285,10.331,11.378,6.672,5.955,5.306,4.656
150,7.477,8.347,9.303,10.351,11.399,6.686,5.968,5.318,4.667
151,7.492,8.364,9.321,10.371,11.421,6.7,5.981,5.33,4.678
152,7.508,8.38,9.339,10.39,11.442,6.714,5.994,5.342,4.689
153,7.523,8.397,9.357,10.41,11.463,6.728,6.007,5.354,4.7
154,7.538,8.413,9.375,10.429,11.484,6.742,6.02,5.365,4.711
155,7.553,8.429,9.392,10.449,11.505,6.756,6.033,5.377,4.721
156,7.568,8.446,9.41,10.468,11.526,6.77,6.045,5.389,4.732
157,7.582,8.462,9.427,10.487,11.546,6.783,6.058,5.4,4.743
158,7.597,8.478,9.445,10.506,11.567,6.797,6.07,5.412,4.753
159,7.612,8.494,9.462,10.525,11.588,6.81,6.082,5.423,4.764
160,7.626,8.509,9.48,10.544,11.608,6.823,6.095,5.434,4.774
161,7.641,8.525,9.497,10.563,11.629,6.837,6.107,5.445,4.784
162,7.655,8.541,9.514,10.582,11.649,6.85,6.119,5.457,4.794
163,7.669,8.556,9.531,10.6,11.669,6.863,6.131,5.468,4.804
164,7.683,8.572,9.548,10.619,11.689,6.876,6.143,5.479,4.814
165,7.698,8.587,9.565,10.637,11.71,6.889,6.155,5.49,4.824
166,7.712,8.602,9.581,10.655,11.729,6.902,6.167,5.5,4.834
167,7.726,8.618,9.598,10.674,11.749,6.915,6.178,5.511,4.844
168,7.739,8.633,9.615,10.692,11.769,6.927,6.19,5.522,4.854
169,7.753,8.648,9.631,10.71,11.789,6.94,6.202,5.533,4.864
170,7.767,8.663,9.648,10.728,11.809,6.952,6.213,5.543,4.873
171,7.78,8.678,9.664,10.746,11.828,6.965,6.225,5.554,4.883
172,7.794,8.693,9.68,10.764,11.848,6.977,6.236,5.564,4.892
173,7.808,8.708,9.696,10.782,11.867,6.99,6.247,5.575,4.902
174,7.821,8.722,9.713,10.799,11.886,7.002,6.259,5.585,4.911
175,7.834,8.737,9.729,10.817,11.905,7.014,6.27,5.595,4.921
176,7.848,8.751,9.745,10.835,11.925,7.026,6.281,5.605,4.93
177,7.861,8.766,9.761,10.852,11.944,7.038,6.292,5.616,4.939
178,7.874,8.78,9.776,10.87,11.963,7.05,6.303,5.626,4.948
179,7.887,8.795,9.792,10.887,11.982,7.062,6.314,5.636,4.957
180,7.9,8.809,9.808,10.904,12.001,7.074,6.325,5.646,4.966
181,7.913,8.823,9.823,10.921,12.019,7.086,6.336,5.656,4.975
182,7.926,8.837,9.839,10.939,12.038,7.098,6.346,5.665,4.984
183,7.939,8.852,9.855,10.956,12.057,7.11,6.357,5.675,4.993
184,7.952,8.866,9.87,10.973,12.076,7.121,6.368,5.685,5.002
185,7.964,8.879,9.885,10.99,12.094,7.133,6.378,5.695,5.011
186,7.977,8.893,9.901,11.007,12.113,7.144,6.389,5.704,5.02
187,7.99,8.907,9.916,11.023,12.131,7.156,6.399,5.714,5.028
188,8.002,8.921,9.931,11.04,12.149,7.167,6.41,5.723,5.037
189,8.014,8.935,9.946,11.057,12.168,7.178,6.42,5.733,5.045
190,8.027,8.948,9.961,11.074,12.186,7.19,6.43,5.742,5.054
191,8.039,8.962,9.976,11.09,12.204,7.201,6.441,5.751,5.062
192,8.052,8.975,9.991,11.106,12.222,7.212,6.451,5.761,5.071
193,8.064,8.989,10.006,11.123,12.24,7.223,6.461,5.77,5.079
194,8.076,9.002,10.021,11.139,12.258,7.234,6.471,5.779,5.088
195,8.088,9.015,10.035,11.155,12.275,7.245,6.481,5.788,5.096
196,8.1,9.029,10.05,11.172,12.293,7.256,6.491,5.797,5.104
197,8.112,9.042,10.065,11.188,12.311,7.267,6.501,5.807,5.112
198,8.124,9.055,10.079,11.204,12.329,7.278,6.511,5.815,5.12
199,8.136,9.068,10.094,11.22,12.346,7.289,6.52,5.824,5.128
200,8.148,9.081,10.108,11.236,12.364,7.299,6.53,5.833,5.136
201,8.159,9.094,10.123,11.252,12.382,7.31,6.54,5.842,5.144
202,8.171,9.107,10.137,11.268,12.399,7.321,6.55,5.851,5.152
203,8.183,9.12,10.151,11.283,12.416,7.331,6.559,5.86,5.16
204,8.194,9.133,10.165,11.299,12.433,7.342,6.569,5.868,5.168
205,8.206,9.146,10.179,11.315,12.451,7.352,6.578,5.877,5.176
206,8.217,9.158,10.193,11.331,12.468,7.363,6.588,5.886,5.184
207,8.229,9.171,10.207,11.346,12.485,7.373,6.597,5.894,5.191
208,8.24,9.184,10.221,11.361,12.502,7.383,6.607,5.903,5.199
209,8.251,9.196,10.235,11.377,12.519,7.394,6.616,5.911,5.207
210,8.263,9.209,10.249,11.392,12.536,7.404,6.625,5.92,5.214
